,filename,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
230,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/31_1.jpg,"(6, 15)","(2, 20)","(4, 20)","(6, 30)","(None, None)","(None, None)","(None, None)","(None, None)","(3, 38)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(6, 14)","(None, None)","(4, 15)","(None, None)"
231,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/88_2.jpg,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)"
232,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/218_2.jpg,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)"
233,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/331_0.jpg,"(204, 114)","(227, 467)","(219, 467)","(None, None)","(None, None)","(237, 470)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(164, 73)","(233, 69)","(117, 111)","(275, 121)"
234,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/156_3.jpg,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)"
235,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/450_0.jpg,"(325, 186)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(250, 147)","(354, 126)","(151, 191)","(393, 132)"
236,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/27_1.jpg,"(166, 43)","(179, 163)","(175, 165)","(172, 178)","(140, 53)","(194, 122)","(207, 201)","(264, 198)","(170, 206)","(169, 242)","(168, 277)","(183, 209)","(185, 244)","(183, 277)","(160, 36)","(173, 38)","(153, 38)","(183, 53)"
237,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/389_1.jpg,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)"
238,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/498_0.jpg,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)"
239,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/74_5.jpg,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)"
240,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/136_0.jpg,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)"
241,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/177_4.jpg,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)"
242,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/433_1.jpg,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)"
243,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/117_1.jpg,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)"
244,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/474_0.jpg,"(103, 47)","(131, 79)","(139, 72)","(None, None)","(None, None)","(117, 83)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(97, 44)","(106, 38)","(None, None)","(None, None)"
245,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/379_1.jpg,"(121, 144)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(90, 111)","(153, 104)","(59, 121)","(219, 107)"
246,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/164_0.jpg,"(132, 161)","(138, 253)","(54, 233)","(None, None)","(None, None)","(235, 233)","(287, 319)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(111, 138)","(156, 138)","(82, 132)","(208, 145)"
247,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/289_5.jpg,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)"
248,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/131_0.jpg,"(96, 73)","(83, 117)","(35, 134)","(15, 206)","(None, None)","(128, 124)","(155, 192)","(125, 177)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(81, 61)","(106, 59)","(55, 68)","(117, 60)"
249,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/116_0.jpg,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)"
250,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/8_6.jpg,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)"
251,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/108_1.jpg,"(64, 35)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(57, 28)","(72, 26)","(46, 24)","(83, 33)"
252,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/87_0.jpg,"(205, 125)","(226, 154)","(205, 145)","(None, None)","(None, None)","(262, 170)","(262, 228)","(237, 255)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(204, 116)","(217, 118)","(None, None)","(235, 124)"
253,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/7_0.jpg,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)"
254,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/102_2.jpg,"(34, 39)","(28, 57)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(33, 36)","(None, None)","(28, 37)","(None, None)"
255,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/218_0.jpg,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)"
256,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/177_7.jpg,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)"
257,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/126_0.jpg,"(108, 72)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(94, 59)","(123, 58)","(None, None)","(158, 63)"
258,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/357_1.jpg,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)"
259,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/30_4.jpg,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)"
260,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/45_3.jpg,"(52, 13)","(90, 5)","(82, 7)","(83, 28)","(100, 40)","(99, 5)","(35, 68)","(30, 74)","(82, 33)","(None, None)","(None, None)","(87, 34)","(36, 107)","(None, None)","(50, 12)","(54, 10)","(66, 16)","(59, 13)"
261,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/91_0.jpg,"(87, 94)","(112, 169)","(46, 176)","(37, 278)","(None, None)","(178, 164)","(267, 260)","(239, 280)","(99, 278)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(76, 82)","(105, 74)","(None, None)","(140, 82)"
262,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/22_7.jpg,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)"
263,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/177_2.jpg,"(63, 34)","(99, 58)","(16, 34)","(None, None)","(None, None)","(94, 62)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(41, 14)","(66, 29)","(25, 15)","(80, 29)"
264,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/245_2.jpg,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)"
265,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/255_0.jpg,"(37, 43)","(47, 82)","(27, 80)","(22, 98)","(14, 121)","(72, 66)","(102, 83)","(109, 115)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(29, 42)","(40, 34)","(20, 47)","(None, None)"
266,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/30_6.jpg,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)"
267,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/117_3.jpg,"(71, 33)","(52, 36)","(48, 33)","(29, 54)","(25, 78)","(58, 42)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(70, 31)","(None, None)","(61, 28)","(None, None)"
268,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/279_0.jpg,"(None, None)","(112, 213)","(None, None)","(None, None)","(None, None)","(159, 184)","(192, 259)","(266, 298)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)"
269,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/275_0.jpg,"(107, 53)","(102, 135)","(44, 117)","(13, 205)","(43, 301)","(163, 155)","(176, 213)","(169, 287)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(100, 50)","(111, 47)","(73, 53)","(None, None)"
270,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/411_0.jpg,"(45, 47)","(69, 81)","(8, 26)","(15, 57)","(36, 69)","(81, 85)","(82, 129)","(None, None)","(61, 200)","(None, None)","(None, None)","(85, 204)","(13, 265)","(None, None)","(41, 36)","(52, 36)","(None, None)","(71, 42)"
271,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/369_0.jpg,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)"
272,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/219_0.jpg,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)"
273,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/409_6.jpg,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)"
274,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/146_2.jpg,"(78, 136)","(78, 162)","(63, 165)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(70, 142)","(None, None)"
275,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/203_0.jpg,"(54, 30)","(40, 53)","(33, 60)","(54, 81)","(None, None)","(50, 48)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(51, 27)","(55, 28)","(39, 29)","(None, None)"
276,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/493_1.jpg,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)"
277,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/16_5.jpg,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)"
278,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/342_1.jpg,"(46, 37)","(41, 39)","(28, 30)","(11, 75)","(32, 90)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(43, 34)","(49, 34)","(37, 26)","(55, 30)"
279,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/130_0.jpg,"(None, None)","(None, None)","(126, 65)","(142, 77)","(147, 97)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(119, 37)","(None, None)"
280,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/8_7.jpg,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)"
281,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/48_0.jpg,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)"
282,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/209_3.jpg,"(36, 14)","(26, 31)","(18, 36)","(None, None)","(None, None)","(41, 35)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(33, 84)","(None, None)","(None, None)","(32, 11)","(38, 9)","(24, 13)","(None, None)"
283,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/433_0.jpg,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)"
284,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/342_4.jpg,"(42, 33)","(33, 43)","(24, 39)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(40, 29)","(44, 30)","(33, 30)","(None, None)"
285,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/353_4.jpg,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)"
286,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/455_1.jpg,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)"
287,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/446_1.jpg,"(237, 196)","(181, 314)","(None, None)","(None, None)","(None, None)","(326, 371)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(205, 142)","(280, 166)","(135, 217)","(318, 199)"
288,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/353_5.jpg,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)"
289,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/422_1.jpg,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)"
290,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/467_0.jpg,"(26, 28)","(50, 54)","(78, 65)","(90, 109)","(94, 139)","(37, 51)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(38, 132)","(None, None)","(None, None)","(None, None)","(28, 23)","(None, None)","(34, 26)"
291,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/0_7.jpg,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)"
292,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/212_0.jpg,"(249, 164)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(252, 127)","(308, 133)","(None, None)","(440, 185)"
293,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/454_0.jpg,"(53, 17)","(34, 28)","(47, 35)","(59, 44)","(None, None)","(28, 24)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(50, 14)","(54, 16)","(42, 15)","(None, None)"
294,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/84_1.jpg,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)"
295,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/47_2.jpg,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)"
296,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/162_0.jpg,"(277, 96)","(219, 181)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(251, 76)","(280, 76)","(189, 96)","(None, None)"
297,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/282_1.jpg,"(77, 7)","(52, 42)","(26, 50)","(37, 128)","(94, 90)","(79, 36)","(265, 58)","(270, 74)","(58, 158)","(None, None)","(None, None)","(126, 109)","(153, 114)","(None, None)","(66, 5)","(77, 5)","(40, 7)","(None, None)"
298,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/50_3.jpg,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)"
299,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/119_0.jpg,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)"
300,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/328_0.jpg,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)"
301,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/336_9.jpg,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)"
302,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/332_1.jpg,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)"
303,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/102_6.jpg,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)"
304,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/146_0.jpg,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)"
305,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/315_1.jpg,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)"
306,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/74_0.jpg,"(51, 51)","(73, 103)","(36, 123)","(None, None)","(None, None)","(117, 98)","(None, None)","(None, None)","(36, 296)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(46, 45)","(59, 42)","(None, None)","(91, 45)"
307,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/132_1.jpg,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)"
308,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/86_4.jpg,"(31, 20)","(32, 49)","(11, 48)","(8, 87)","(8, 114)","(52, 51)","(None, None)","(None, None)","(19, 117)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(27, 17)","(34, 17)","(21, 20)","(39, 18)"
309,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/362_1.jpg,"(47, 61)","(47, 99)","(37, 104)","(100, 116)","(100, 104)","(35, 104)","(82, 129)","(121, 86)","(51, 149)","(68, 191)","(79, 275)","(46, 148)","(12, 184)","(None, None)","(110, 28)","(49, 55)","(None, None)","(36, 83)"
310,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/158_1.jpg,"(102, 40)","(76, 65)","(None, None)","(None, None)","(None, None)","(102, 56)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(99, 36)","(None, None)","(81, 36)","(None, None)"
311,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/8_8.jpg,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)"
312,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/134_3.jpg,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)"
313,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/80_0.jpg,"(172, 152)","(213, 223)","(133, 263)","(89, 365)","(42, 415)","(282, 226)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(161, 125)","(197, 125)","(145, 132)","(246, 132)"
314,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/86_6.jpg,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)"
315,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/94_0.jpg,"(315, 152)","(396, 307)","(352, 291)","(304, 341)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(304, 122)","(344, 136)","(250, 102)","(None, None)"
316,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/32_2.jpg,"(33, 56)","(40, 79)","(4, 84)","(None, None)","(None, None)","(71, 77)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(26, 48)","(39, 47)","(9, 43)","(52, 38)"
317,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/354_7.jpg,"(73, 145)","(61, 86)","(33, 86)","(None, None)","(None, None)","(93, 85)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(64, 134)","(84, 133)","(47, 144)","(97, 137)"
318,/home/prth/Desktop/pose_estimate/tf-pose-estimation/images/crops/44_2.jpg,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)"
